GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
79871	9.58e-01	1.89e-01	0.1914	-1.3120946	-0.2510791	397.43	RPAP2	RNA polymerase II associated protein 2
55791	9.58e-01	1.88e-01	0.2635	-1.3171097	-0.3471115	762.2	LRIF1	ligand dependent nuclear receptor interacting factor 1
10485	9.58e-01	1.93e-01	0.6441	-1.3025735	-0.8390254	244.05	MIR9-1HG	MIR9-1 host gene
3428	9.58e-01	1.93e-01	0.1523	1.3026976	0.1983652	6046.11	IFI16	interferon gamma inducible protein 16
10228	9.58e-01	1.94e-01	0.2056	-1.2991483	-0.2670415	1443.34	STX6	syntaxin 6
92703	9.58e-01	1.91e-01	0.1581	-1.3068416	-0.2065618	786.92	TMEM183A	transmembrane protein 183A
9736	9.58e-01	1.88e-01	0.1087	-1.315285	-0.1429901	3467.46	USP34	ubiquitin specific peptidase 34
84524	9.58e-01	1.89e-01	0.4108	1.3128375	0.5392623	184.3	ZC3H8	zinc finger CCCH-type containing 8
4065	9.58e-01	1.93e-01	0.2167	-1.3009835	-0.2819149	787.64	LY75	lymphocyte antigen 75
10170	9.58e-01	1.88e-01	0.3192	-1.3176189	-0.4205988	1646.17	DHRS9	dehydrogenase/reductase 9
84128	9.58e-01	1.88e-01	0.1225	1.3163646	0.1612034	1049.13	WDR75	WD repeat domain 75
440944	9.58e-01	1.89e-01	0.2056	-1.3123386	-0.2698713	559.36	THUMPD3-AS1	THUMPD3 antisense RNA 1
30	9.58e-01	1.93e-01	0.1531	1.3028452	0.1994418	1298.42	ACAA1	acetyl-CoA acyltransferase 1
64147	9.58e-01	1.88e-01	0.6041	1.3172754	0.795702	92.5	KIF9	kinesin family member 9
29925	9.58e-01	1.91e-01	0.2028	1.3073844	0.2651605	386.82	GMPPB	GDP-mannose pyrophosphorylase B
7086	9.58e-01	1.94e-01	0.1951	1.2989555	0.2534086	2841.14	TKT	transketolase
57092	9.58e-01	1.93e-01	0.1062	-1.3004666	-0.1381227	3064.93	PCNP	PEST proteolytic signal containing nuclear protein
51193	9.58e-01	1.87e-01	0.2086	-1.3194246	-0.2752548	530.47	ZNF639	zinc finger protein 639
604	9.58e-01	1.92e-01	0.3579	1.3036002	0.4666157	5142.82	BCL6	BCL6 transcription repressor
7700	9.58e-01	1.94e-01	0.2097	1.2992901	0.2724531	664.01	ZNF141	zinc finger protein 141
1487	9.58e-01	1.94e-01	0.1296	1.2991519	0.1683187	2916.56	CTBP1	C-terminal binding protein 1
54876	9.58e-01	1.94e-01	0.1636	-1.2994529	-0.2126464	697.22	DCAF16	DDB1 and CUL4 associated factor 16
133015	9.58e-01	1.89e-01	0.2238	-1.3128107	-0.2938471	208.37	PACRGL	parkin coregulated like
84803	9.58e-01	1.92e-01	0.2679	-1.3036397	-0.3492846	671.75	GPAT3	glycerol-3-phosphate acyltransferase 3
27309	9.58e-01	1.92e-01	0.1164	1.303433	0.1516957	1206.36	ZNF330	zinc finger protein 330
6307	9.58e-01	1.88e-01	0.3275	1.315063	0.4306352	1173.95	MSMO1	methylsterol monooxygenase 1
2180	9.58e-01	1.90e-01	0.5378	-1.3096829	-0.7044113	13120.33	ACSL1	acyl-CoA synthetase long chain family member 1
728609	9.58e-01	1.88e-01	0.2262	-1.3163959	-0.2978101	290.9	SDHAP3	SDHA pseudogene 3
54545	9.58e-01	1.89e-01	0.1923	-1.312563	-0.2523498	494.24	MTMR12	myotubularin related protein 12
54622	9.58e-01	1.89e-01	0.2126	1.313953	0.2792824	244.69	ARL15	ADP ribosylation factor like GTPase 15
6606	9.58e-01	1.94e-01	0.1981	-1.2989265	-0.2572787	343.05	SMN1	survival of motor neuron 1, telomeric
56990	9.58e-01	1.94e-01	0.2196	-1.2993525	-0.2852997	1406.07	CDC42SE2	CDC42 small effector 2
56951	9.58e-01	1.93e-01	0.2071	1.3022243	0.2697182	1364.84	C5orf15	chromosome 5 open reading frame 15
10318	9.58e-01	1.94e-01	0.2392	-1.299713	-0.3109373	1325.16	TNIP1	TNFAIP3 interacting protein 1
3937	9.58e-01	1.93e-01	0.1763	1.301688	0.2294876	3291.44	LCP2	lymphocyte cytosolic protein 2
3008	9.58e-01	1.92e-01	0.5753	1.3046053	0.750582	101.69	H1-4	H1.4 linker histone, cluster member
988	9.58e-01	1.90e-01	0.1596	-1.3105448	-0.2091048	1117.67	CDC5L	cell division cycle 5 like
23195	9.58e-01	1.92e-01	0.1446	1.3054539	0.188707	2074.99	MDN1	midasin AAA ATPase 1
100130890	9.58e-01	1.88e-01	0.3233	1.317469	0.4258884	152.66	TSTD3	thiosulfate sulfurtransferase like domain containing 3
3841	9.58e-01	1.92e-01	0.1667	-1.3042934	-0.2173982	435.83	KPNA5	karyopherin subunit alpha 5
57515	9.58e-01	1.91e-01	0.1358	-1.3070672	-0.1774853	5945.79	SERINC1	serine incorporator 1
100130476	9.58e-01	1.94e-01	0.5423	-1.2996556	-0.7047449	317.25	WAKMAR2	wound and keratinocyte migration associated lncRNA 2
11116	9.58e-01	1.93e-01	0.1794	1.3024484	0.2336325	375.8	CEP43	centrosomal protein 43
80028	9.58e-01	1.88e-01	0.253	-1.3151035	-0.3327645	235.73	FBXL18	F-box and leucine rich repeat protein 18
84132	9.58e-01	1.92e-01	0.155	-1.3051948	-0.2023482	897.99	USP42	ubiquitin specific peptidase 42
9844	9.58e-01	1.89e-01	0.1459	1.3144354	0.191772	2876.19	ELMO1	engulfment and cell motility 1
101927632	9.58e-01	1.92e-01	0.4439	1.3034114	0.5786429	130.5	PPP1R35-AS1	PPP1R35 antisense RNA 1
84376	9.58e-01	1.87e-01	0.173	-1.3198236	-0.2282899	1730.56	HOOK3	hook microtubule tethering protein 3
4173	9.58e-01	1.91e-01	0.253	1.3066158	0.3306053	271.49	MCM4	minichromosome maintenance complex component 4
286053	9.58e-01	1.94e-01	0.1803	1.2997035	0.2343735	332.6	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase
83696	9.58e-01	1.91e-01	0.1643	1.3085146	0.2149782	549.44	TRAPPC9	trafficking protein particle complex subunit 9
401565	9.58e-01	1.90e-01	0.3163	1.3107203	0.4146215	374.9	FAM166A	family with sequence similarity 166 member A
57608	9.58e-01	1.91e-01	0.5008	-1.306644	-0.6543957	520.11	JCAD	junctional cadherin 5 associated
26091	9.58e-01	1.91e-01	0.1801	-1.3086263	-0.2356332	1881.47	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
55088	9.58e-01	1.90e-01	0.1597	-1.3116612	-0.2095002	713.49	CCDC186	coiled-coil domain containing 186
56647	9.58e-01	1.93e-01	0.1727	1.3008513	0.2246563	545.25	BCCIP	BRCA2 and CDKN1A interacting protein
834	9.58e-01	1.87e-01	0.1875	1.3196172	0.2473677	3242.54	CASP1	caspase 1
170689	9.58e-01	1.93e-01	0.5741	1.3008635	0.746792	128.85	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15
112936	9.58e-01	1.91e-01	0.1103	1.3087412	0.1444062	855.06	VPS26B	VPS26 retromer complex component B
26253	9.58e-01	1.93e-01	0.567	1.3027933	0.7387153	224.64	CLEC4E	C-type lectin domain family 4 member E
5139	9.58e-01	1.88e-01	0.5838	-1.3171316	-0.768974	100.57	PDE3A	phosphodiesterase 3A
8085	9.58e-01	1.90e-01	0.1877	1.3110436	0.2461062	3800.6	KMT2D	lysine methyltransferase 2D
2967	9.58e-01	1.91e-01	0.2959	-1.3089064	-0.3873017	304.18	GTF2H3	general transcription factor IIH subunit 3
5684	9.58e-01	1.89e-01	0.1939	-1.3138172	-0.2548126	572.24	PSMA3	proteasome 20S subunit alpha 3
55333	9.58e-01	1.88e-01	0.1846	1.3159086	0.2428665	448.84	SYNJ2BP	synaptojanin 2 binding protein
53349	9.58e-01	1.94e-01	0.206	-1.2988483	-0.2675129	443.29	ZFYVE1	zinc finger FYVE-type containing 1
1112	9.58e-01	1.88e-01	0.127	-1.3165133	-0.1672231	2558.67	FOXN3	forkhead box N3
84191	9.58e-01	1.90e-01	0.1231	-1.3118756	-0.1614519	979.82	CIAO2A	cytosolic iron-sulfur assembly component 2A
6124	9.58e-01	1.93e-01	0.1459	-1.3008996	-0.1897768	15101.43	RPL4	ribosomal protein L4
374655	9.58e-01	1.94e-01	0.2054	-1.2989734	-0.2668545	1694.23	ZNF710	zinc finger protein 710
55898	9.58e-01	1.88e-01	0.1606	-1.3175574	-0.2115753	737.11	UNC45A	unc-45 myosin chaperone A
9093	9.58e-01	1.92e-01	0.2066	1.306128	0.269903	598.48	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
728689	9.58e-01	1.89e-01	0.1506	-1.3149548	-0.1980834	2057.65	EIF3CL	eukaryotic translation initiation factor 3 subunit C like
8663	9.58e-01	1.87e-01	0.1475	-1.319425	-0.1945553	2065.79	EIF3C	eukaryotic translation initiation factor 3 subunit C
1327	9.58e-01	1.89e-01	0.1148	-1.3137771	-0.1508456	2689.04	COX4I1	cytochrome c oxidase subunit 4I1
1497	9.58e-01	1.89e-01	0.1865	1.3143949	0.2450876	944.91	CTNS	cystinosin, lysosomal cystine transporter
124961	9.58e-01	1.88e-01	0.3335	1.3160386	0.4389087	298.88	ZFP3	ZFP3 zinc finger protein
56919	9.58e-01	1.91e-01	0.281	1.3063575	0.3670863	356.17	DHX33	DEAH-box helicase 33
112483	9.58e-01	1.92e-01	0.1492	-1.3053416	-0.1947724	1376.68	SAT2	spermidine/spermine N1-acetyltransferase family member 2
55352	9.58e-01	1.90e-01	0.2116	-1.311096	-0.2774704	300.11	COPRS	coordinator of PRMT5 and differentiation stimulator
10951	9.58e-01	1.90e-01	0.1914	-1.3110386	-0.2509495	735.35	CBX1	chromobox 1
339210	9.58e-01	1.94e-01	0.3801	1.2994767	0.4939188	150.82	C17orf67	chromosome 17 open reading frame 67
5718	9.58e-01	1.89e-01	0.1874	1.312459	0.2459959	828.31	PSMD12	proteasome 26S subunit, non-ATPase 12
23335	9.58e-01	1.91e-01	0.1785	-1.306709	-0.2332051	737.61	WDR7	WD repeat domain 7
54760	9.58e-01	1.90e-01	0.2704	1.3117303	0.3547543	104.86	PCSK4	proprotein convertase subtilisin/kexin type 4
163051	9.58e-01	1.87e-01	0.3386	1.318137	0.4462635	155.72	ZNF709	zinc finger protein 709
27106	9.58e-01	1.90e-01	0.1927	-1.3094101	-0.2523255	3907.31	ARRDC2	arrestin domain containing 2
933	9.58e-01	1.92e-01	0.6725	-1.3043531	-0.8771386	101.64	CD22	CD22 molecule
945	9.58e-01	1.92e-01	0.2086	1.3054582	0.2723014	758.97	CD33	CD33 molecule
27300	9.58e-01	1.89e-01	0.2823	1.3142427	0.3709855	148.07	ZNF544	zinc finger protein 544
22903	9.58e-01	1.91e-01	0.1986	1.3076117	0.2596587	367.82	BTBD3	BTB domain containing 3
107985403	9.58e-01	1.92e-01	0.3601	1.3043501	0.469683	182.13	LOC107985403	
101928212	9.58e-01	1.94e-01	0.3527	-1.3002126	-0.4586296	129.62	LOC101928212	uncharacterized LOC101928212
8563	9.58e-01	1.92e-01	0.2505	1.3052301	0.3269998	390.11	THOC5	THO complex subunit 5
8623	9.58e-01	1.92e-01	0.1902	-1.3037695	-0.2480107	443.27	ASMTL	acetylserotonin O-methyltransferase like
8473	9.58e-01	1.93e-01	0.1808	1.3017706	0.2353728	6047.84	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
286437	9.58e-01	1.94e-01	0.3804	1.2990366	0.4941589	110.97	LOC286437	uncharacterized LOC286437
10144	9.59e-01	1.94e-01	0.3127	-1.2977385	-0.405783	2329.7	FAM13A	family with sequence similarity 13 member A
54778	9.59e-01	1.94e-01	0.1402	-1.2978992	-0.1819425	1316.67	RNF111	ring finger protein 111
147228	9.59e-01	1.94e-01	0.5626	-1.2980571	-0.730282	1230.46	KRT17P1	keratin 17 pseudogene 1
8073	9.59e-01	1.95e-01	0.165	-1.295952	-0.213884	2164.5	PTP4A2	protein tyrosine phosphatase 4A2
57645	9.59e-01	1.96e-01	0.1385	1.2936263	0.1791414	1492.62	POGK	pogo transposable element derived with KRAB domain
79577	9.59e-01	1.96e-01	0.1517	-1.2931107	-0.1961701	1000.1	CDC73	cell division cycle 73
6509	9.59e-01	1.95e-01	0.1626	-1.2950183	-0.2105273	1433.56	SLC1A4	solute carrier family 1 member 4
4144	9.59e-01	1.96e-01	0.1972	1.2933334	0.2550892	10936.47	MAT2A	methionine adenosyltransferase 2A
285116	9.59e-01	1.96e-01	0.2337	-1.2939588	-0.3024566	423.03	AHCTF1P1	AT-hook containing transcription factor 1 pseudogene 1
30061	9.59e-01	1.96e-01	0.2164	-1.29288	-0.2798211	1374.32	SLC40A1	solute carrier family 40 member 1
961	9.59e-01	1.95e-01	0.1493	-1.2955201	-0.1934172	1494.17	CD47	CD47 molecule
84273	9.59e-01	1.95e-01	0.1666	-1.2950447	-0.2157855	481.18	NOA1	nitric oxide associated 1
79966	9.59e-01	1.95e-01	0.6265	1.2972951	0.8127215	103.19	SCD5	stearoyl-CoA desaturase 5
4224	9.59e-01	1.95e-01	0.5721	-1.296205	-0.7415892	162.8	MEP1A	meprin A subunit alpha
10512	9.59e-01	1.96e-01	0.7743	-1.2938859	-1.0018045	88.43	SEMA3C	semaphorin 3C
54462	9.59e-01	1.95e-01	0.1312	1.2960306	0.1700385	990.87	CCSER2	coiled-coil serine rich protein 2
9219	9.59e-01	1.96e-01	0.1388	1.2943388	0.1797008	2000.99	MTA2	metastasis associated 1 family member 2
64837	9.59e-01	1.95e-01	0.2984	1.2953834	0.386528	302.52	KLC2	kinesin light chain 2
9891	9.59e-01	1.96e-01	0.2167	-1.2941989	-0.2804337	2686.24	NUAK1	NUAK family kinase 1
107984754	9.59e-01	1.95e-01	0.3164	1.2950366	0.4097569	221.04	LOC107984754	
7572	9.59e-01	1.96e-01	0.1571	1.2929346	0.203083	2484.91	ZNF24	zinc finger protein 24
29785	9.59e-01	1.96e-01	0.2213	1.2944508	0.2864931	416.94	CYP2S1	cytochrome P450 family 2 subfamily S member 1
26093	9.59e-01	1.96e-01	0.1763	-1.2944401	-0.2281952	503.76	CCDC9	coiled-coil domain containing 9
79891	9.59e-01	1.95e-01	0.3992	1.2946606	0.5168026	181.58	ZNF671	zinc finger protein 671
2824	9.59e-01	1.96e-01	0.4889	1.2941995	0.6327514	390.71	GPM6B	glycoprotein M6B
9111	9.60e-01	1.96e-01	0.2012	1.2918847	0.2598763	444.03	NMI	N-myc and STAT interactor
23063	9.60e-01	1.96e-01	0.1295	-1.2924821	-0.1673453	1759.11	WAPL	WAPL cohesin release factor
23741	9.60e-01	1.96e-01	0.128	-1.2922352	-0.1654609	1684.37	EID1	EP300 interacting inhibitor of differentiation 1
368	9.60e-01	1.96e-01	0.3969	-1.291873	-0.5127012	220.57	ABCC6	ATP binding cassette subfamily C member 6
118460	9.60e-01	1.96e-01	0.2412	1.2915977	0.3114756	401.99	EXOSC6	exosome component 6
6607	9.60e-01	1.97e-01	0.1983	-1.2901345	-0.255818	344.87	SMN2	survival of motor neuron 2, centromeric
84668	9.60e-01	1.97e-01	0.1784	1.2901815	0.2301066	798.03	HYCC1	hyccin PI4KA lipid kinase complex subunit 1
57805	9.60e-01	1.97e-01	0.1293	1.2909415	0.1669388	1391.69	CCAR2	cell cycle and apoptosis regulator 2
5695	9.60e-01	1.97e-01	0.2074	1.2904949	0.2676371	523.35	PSMB7	proteasome 20S subunit beta 7
2889	9.60e-01	1.97e-01	0.2563	-1.2899739	-0.3305886	6885.89	RAPGEF1	Rap guanine nucleotide exchange factor 1
4323	9.60e-01	1.97e-01	0.1473	-1.2903537	-0.1901008	2412.74	MMP14	matrix metallopeptidase 14
23225	9.61e-01	1.97e-01	0.1995	1.2893517	0.2572723	1476.36	NUP210	nucleoporin 210
79848	9.61e-01	1.97e-01	0.1768	1.2893254	0.2279602	397.45	CSPP1	centrosome and spindle pole associated protein 1
9043	9.61e-01	1.97e-01	0.1996	-1.2892314	-0.2573301	3101.97	SPAG9	sperm associated antigen 9
66036	9.61e-01	1.97e-01	0.1721	1.2889099	0.221813	495.3	MTMR9	myotubularin related protein 9
105378721	9.61e-01	1.98e-01	0.2449	1.2885741	0.3155213	160.76	LOC105378721	
1345	9.61e-01	1.98e-01	0.211	-1.2884016	-0.2718838	423.8	COX6C	cytochrome c oxidase subunit 6C
55720	9.61e-01	1.98e-01	0.2376	1.2881234	0.3060726	570.49	TSR1	TSR1 ribosome maturation factor
10162	9.61e-01	1.98e-01	0.2928	1.287879	0.3770867	261.09	LPCAT3	lysophosphatidylcholine acyltransferase 3
4327	9.61e-01	1.98e-01	0.357	-1.2874814	-0.4596072	178.78	MMP19	matrix metallopeptidase 19
64839	9.62e-01	1.98e-01	0.2428	-1.2862774	-0.3123496	406.64	FBXL17	F-box and leucine rich repeat protein 17
7546	9.62e-01	1.98e-01	0.6147	-1.2862447	-0.7906761	86.02	ZIC2	Zic family member 2
83855	9.62e-01	1.98e-01	0.1879	1.2865639	0.241744	619.8	KLF16	KLF transcription factor 16
163050	9.62e-01	1.98e-01	0.308	-1.2866859	-0.3962934	220.61	ZNF564	zinc finger protein 564
10426	9.63e-01	1.99e-01	0.177	-1.2851185	-0.2274373	660.86	TUBGCP3	tubulin gamma complex associated protein 3
84326	9.63e-01	1.99e-01	0.1778	-1.2852185	-0.2285604	342.12	METTL26	methyltransferase like 26
5244	9.64e-01	1.99e-01	0.3332	1.2846827	0.4280202	285.46	ABCB4	ATP binding cassette subfamily B member 4
606495	9.65e-01	1.99e-01	0.4523	-1.2835655	-0.5805089	141.73	CYB5RL	cytochrome b5 reductase like
4839	9.65e-01	1.99e-01	0.1699	1.283417	0.2180257	1960.67	NOP2	NOP2 nucleolar protein
9563	9.65e-01	2.02e-01	0.1709	-1.2763568	-0.2180669	1408.77	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
9202	9.65e-01	2.02e-01	0.1435	1.2763006	0.1831611	1268.19	ZMYM4	zinc finger MYM-type containing 4
4520	9.65e-01	2.05e-01	0.2049	-1.2660471	-0.2594694	658.91	MTF1	metal regulatory transcription factor 1
25974	9.65e-01	2.04e-01	0.2121	-1.2706557	-0.2694483	1105.26	MMACHC	metabolism of cobalamin associated C
1806	9.65e-01	2.04e-01	0.3619	-1.2691236	-0.459288	1183.59	DPYD	dihydropyrimidine dehydrogenase
127933	9.65e-01	2.01e-01	0.1769	-1.2784124	-0.2262102	2597.49	UHMK1	U2AF homology motif kinase 1
3140	9.65e-01	2.04e-01	0.1841	-1.2705586	-0.2338646	1103.64	MR1	major histocompatibility complex, class I-related
58484	9.65e-01	2.03e-01	0.3696	1.2729711	0.4704386	444.37	NLRC4	NLR family CARD domain containing 4
6654	9.65e-01	2.01e-01	0.1475	-1.2784319	-0.1886222	1361.04	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
55704	9.65e-01	2.04e-01	0.1166	-1.2709689	-0.148225	3546.59	CCDC88A	coiled-coil domain containing 88A
54812	9.65e-01	2.04e-01	0.1352	-1.2689794	-0.1715418	1468.97	AFTPH	aftiphilin
100287216	9.65e-01	2.04e-01	0.4343	1.2702779	0.5516394	121.76	SH3RF3-AS1	SH3RF3 antisense RNA 1
7341	9.65e-01	2.01e-01	0.1382	-1.2798207	-0.1768344	819.37	SUMO1	small ubiquitin like modifier 1
64432	9.65e-01	2.05e-01	0.1296	1.2685193	0.1644594	1298.08	MRPS25	mitochondrial ribosomal protein S25
7474	9.65e-01	2.02e-01	0.2654	1.2751726	0.338376	1614.15	WNT5A	Wnt family member 5A
57088	9.65e-01	2.00e-01	0.7025	1.2821964	0.9007662	98.54	PLSCR4	phospholipid scramblase 4
5062	9.65e-01	2.02e-01	0.1402	-1.2754821	-0.1788099	1951.33	PAK2	p21 (RAC1) activated kinase 2
55728	9.65e-01	2.03e-01	0.1963	1.2722957	0.2497519	515.2	N4BP2	NEDD4 binding protein 2
152579	9.65e-01	2.04e-01	0.4213	1.2706115	0.5353281	234.38	SCFD2	sec1 family domain containing 2
57563	9.65e-01	2.05e-01	0.2094	1.2682416	0.2655969	589.98	KLHL8	kelch like family member 8
79960	9.65e-01	2.02e-01	0.1822	-1.2762659	-0.2324915	636.07	JADE1	jade family PHD finger 1
100506639	9.65e-01	2.03e-01	0.313	1.272979	0.398393	141.94	LOC100506639	uncharacterized LOC100506639
112574	9.65e-01	2.04e-01	0.1235	-1.2689056	-0.1566488	2067.77	SNX18	sorting nexin 18
4671	9.65e-01	2.00e-01	0.2643	1.2805522	0.3385052	2252.73	NAIP	NLR family apoptosis inhibitory protein
23061	9.65e-01	2.04e-01	0.119	-1.2710515	-0.1512461	3471.98	TBC1D9B	TBC1 domain family member 9B
6204	9.65e-01	2.04e-01	0.1742	-1.2706437	-0.2213974	2830.7	RPS10	ribosomal protein S10
7162	9.65e-01	2.00e-01	0.5528	-1.2821313	-0.7087044	138.35	TPBG	trophoblast glycoprotein
7957	9.65e-01	2.05e-01	0.2781	-1.2682935	-0.3527388	145.7	EPM2A	EPM2A glucan phosphatase, laforin
54516	9.65e-01	2.02e-01	0.2098	1.2750465	0.2675339	388.54	MTRF1L	mitochondrial translation release factor 1 like
9238	9.65e-01	2.04e-01	0.1675	1.2691604	0.2125298	686.69	TBRG4	transforming growth factor beta regulator 4
1595	9.65e-01	2.01e-01	0.2971	1.2779335	0.3797372	1940.1	CYP51A1	cytochrome P450 family 51 subfamily A member 1
4232	9.65e-01	2.01e-01	0.226	1.2782975	0.2889061	592.18	MEST	mesoderm specific transcript
26958	9.65e-01	2.05e-01	0.2163	-1.2683642	-0.2743176	421.79	COPG2	COPI coat complex subunit gamma 2
4603	9.65e-01	2.05e-01	0.5629	1.2665387	0.7129481	90.16	MYBL1	MYB proto-oncogene like 1
65986	9.65e-01	2.04e-01	0.3713	-1.2707721	-0.4717853	3502.91	ZBTB10	zinc finger and BTB domain containing 10
54796	9.65e-01	2.05e-01	0.2184	-1.2681189	-0.2769235	690.11	BNC2	basonuclin 2
81689	9.65e-01	2.03e-01	0.2373	-1.2741873	-0.3023631	264.91	ISCA1	iron-sulfur cluster assembly 1
9328	9.65e-01	2.01e-01	0.1464	1.2780166	0.1871194	765.09	GTF3C5	general transcription factor IIIC subunit 5
9712	9.65e-01	2.05e-01	0.1845	-1.2685198	-0.2339954	1601.75	USP6NL	USP6 N-terminal like
51076	9.65e-01	2.03e-01	0.2619	1.274178	0.3337597	233.38	CUTC	cutC copper transporter
7511	9.65e-01	2.03e-01	0.2018	-1.2734761	-0.2569721	786.42	XPNPEP1	X-prolyl aminopeptidase 1
81490	9.65e-01	2.05e-01	0.2018	1.2674911	0.2557507	358.19	PTDSS2	phosphatidylserine synthase 2
430	9.65e-01	2.05e-01	0.4582	-1.2685196	-0.5812817	95.8	ASCL2	achaete-scute family bHLH transcription factor 2
11309	9.65e-01	2.01e-01	0.1947	1.2797122	0.2491434	20352.94	SLCO2B1	solute carrier organic anion transporter family member 2B1
4040	9.65e-01	2.03e-01	0.1822	-1.2722837	-0.2317673	569.6	LRP6	LDL receptor related protein 6
2799	9.65e-01	2.03e-01	0.195	-1.2733574	-0.2483592	3619.63	GNS	glucosamine (N-acetyl)-6-sulfatase
23325	9.65e-01	2.02e-01	0.1155	-1.2750167	-0.1473132	3776.51	WASHC4	WASH complex subunit 4
26278	9.65e-01	2.05e-01	0.223	-1.2662951	-0.2823217	913.8	SACS	sacsin molecular chaperone
4285	9.65e-01	2.05e-01	0.3543	-1.2671405	-0.4488981	112.5	MIPEP	mitochondrial intermediate peptidase
8106	9.65e-01	2.04e-01	0.1851	1.2702128	0.2351414	2458.22	PABPN1	poly(A) binding protein nuclear 1
51292	9.65e-01	2.03e-01	0.1161	-1.2730147	-0.1477492	1074.89	GMPR2	guanosine monophosphate reductase 2
7043	9.65e-01	2.00e-01	0.3606	1.2817495	0.4621821	104.56	TGFB3	transforming growth factor beta 3
107984661	9.65e-01	2.05e-01	0.2834	1.268479	0.3594739	96.94	LOC107984661	uncharacterized LOC107984661
100131089	9.65e-01	2.05e-01	0.2828	1.2676591	0.3585096	108.91	SRP14-DT	SRP14 divergent transcript
53905	9.65e-01	2.01e-01	0.2723	1.2792084	0.34837	186.13	DUOX1	dual oxidase 1
388121	9.65e-01	2.00e-01	0.3307	-1.2808223	-0.4235394	286.52	TNFAIP8L3	TNF alpha induced protein 8 like 3
54852	9.65e-01	2.03e-01	0.3313	-1.2730577	-0.4218184	217.69	PAQR5	progestin and adipoQ receptor family member 5
91947	9.65e-01	2.02e-01	0.3129	-1.2763668	-0.3994039	373.62	ARRDC4	arrestin domain containing 4
10232	9.65e-01	2.04e-01	0.4703	1.2691053	0.5968735	574.83	MSLN	mesothelin
91151	9.65e-01	2.01e-01	0.2414	1.2776189	0.3084202	188.1	TIGD7	tigger transposable element derived 7
339044	9.65e-01	2.00e-01	0.1232	1.2823106	0.1579791	1831.35	PKD1P1	polycystin 1, transient receptor potential channel interacting pseudogene 1
51108	9.65e-01	2.04e-01	0.1667	-1.2690043	-0.2115852	1760.01	METTL9	methyltransferase like 9
54386	9.65e-01	2.03e-01	0.0933	1.2742163	0.1188999	1278.51	TERF2IP	TERF2 interacting protein
9780	9.65e-01	2.04e-01	0.1578	1.2698793	0.2003661	5347.48	PIEZO1	piezo type mechanosensitive ion channel component 1
254863	9.65e-01	2.00e-01	0.2627	-1.2820356	-0.3368548	179.8	TMEM256	transmembrane protein 256
8834	9.65e-01	2.01e-01	0.1757	1.2799513	0.2248846	204.75	TMEM11	transmembrane protein 11
81035	9.65e-01	2.05e-01	0.5517	-1.2666194	-0.6988547	178.72	COLEC12	collectin subfamily member 12
29985	9.65e-01	2.01e-01	0.2423	-1.2774584	-0.3095773	462.94	SLC39A3	solute carrier family 39 member 3
729359	9.65e-01	2.01e-01	0.5268	1.2775526	0.6730247	89.38	PLIN4	perilipin 4
8498	9.65e-01	2.05e-01	0.1617	1.2674228	0.2049821	1293.45	RANBP3	RAN binding protein 3
79230	9.65e-01	2.05e-01	0.3896	-1.266805	-0.4935882	237.34	ZNF557	zinc finger protein 557
79603	9.65e-01	2.02e-01	0.1893	1.2747523	0.2413253	460.7	CERS4	ceramide synthase 4
163049	9.65e-01	2.04e-01	0.1685	1.2705826	0.2140961	848.85	ZNF791	zinc finger protein 791
105372282	9.65e-01	2.04e-01	0.2639	1.2701424	0.3351968	303.6	LOC105372282	uncharacterized LOC105372282
8455	9.65e-01	2.03e-01	0.1413	-1.2724091	-0.1797711	1403.11	ATRN	attractin
6614	9.65e-01	2.04e-01	0.7774	-1.2712834	-0.9882484	485.24	SIGLEC1	sialic acid binding Ig like lectin 1
9962	9.65e-01	2.02e-01	0.1837	-1.2768883	-0.2346257	2227.28	SLC23A2	solute carrier family 23 member 2
84532	9.65e-01	2.05e-01	0.2493	1.2676208	0.3160422	1322.78	ACSS1	acyl-CoA synthetase short chain family member 1
